timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1553047333743,167,HTTP Request,200,,Thread Group 1-10,,true,,163,279,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=The+Life+Aquatic&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,167,0,40
1553047333742,170,HTTP Request,200,,Thread Group 1-8,,true,,163,270,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=Stepmom&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,170,0,41
1553047333742,172,HTTP Request,200,,Thread Group 1-3,,true,,163,276,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=The+Lost+Boys&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,172,0,41
1553047333747,167,HTTP Request,200,,Thread Group 1-2,,true,,163,276,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=The+Machinist&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,167,0,36
1553047333832,153,HTTP Request,200,,Thread Group 1-6,,true,,163,275,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=Home+Alone+2&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,153,0,30
1553047333832,153,HTTP Request,200,,Thread Group 1-9,,true,,163,269,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=Amelie&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,153,0,31
1553047333832,154,HTTP Request,200,,Thread Group 1-7,,true,,163,277,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=Racing+Stripes&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,154,0,32
1553047333832,154,HTTP Request,200,,Thread Group 1-1,,true,,163,269,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=8+Mile&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,154,0,33
1553047333748,238,HTTP Request,200,,Thread Group 1-5,,true,,163,285,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=The+Merchant+of+Venice&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,238,0,35
1553047333910,159,HTTP Request,200,,Thread Group 1-10,,true,,163,276,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=Oceans+Twelve&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,159,0,33
1553047333831,238,HTTP Request,200,,Thread Group 1-4,,true,,163,277,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=50+First+Dates&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,238,0,31
1553047333915,156,HTTP Request,200,,Thread Group 1-3,,true,,163,277,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=The+Two+Towers&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,156,0,29
1553047333916,155,HTTP Request,200,,Thread Group 1-2,,true,,163,281,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=The+Princess+Bride&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,155,0,28
1553047333914,158,HTTP Request,200,,Thread Group 1-8,,true,,163,278,10,10,http://13.57.32.177/project1-master-team90/api/movies?title=Dumb+and+Dumber&year=&director=&starname=&genre=&letter=&pagenum=1&numperpage=50&sortby=p.rating&sort=DESC,158,0,31
